,Q1,Q2,Q3,Q4,Q5,LS
20220624,0.5739127022432087,8.641040279049323,25.453796050883998,8.614534084448074,1.134889412551436,1.225286857188478
20220627,0.5707083745234411,8.730158338068629,25.803411886936274,8.807283154339968,1.1580361153243224,1.257118412375221
20220628,0.5662149266124265,8.779163633912585,25.862029266449525,8.938482712447309,1.178636710338079,1.2893794751377456
20220629,0.5801611272470695,9.057966379915388,26.72181563249651,9.31708067124377,1.2423548518022565,1.3273263071722985
20220630,0.5837092070698952,9.2439610916335,27.485793526684727,9.589355361304815,1.2932043456183566,1.3735361734864273
20220701,0.5900455673409122,9.515279547869865,28.578109808432526,9.969672854315483,1.3478638964196377,1.416680891624394
20220704,0.5697716734410089,9.399420605753944,28.47744199210169,9.903937096255458,1.338463517084082,1.4554775464016896
20220705,0.5582257411517295,9.338159258937775,28.50809084340703,9.841350437333025,1.3151754857102,1.459647577840892
20220706,0.5602182023728062,9.502144402267982,29.118862579620924,9.96471790315943,1.3221109561158721,1.4621350263036101
20220707,0.5748034235905762,9.774756445393166,29.842437266577015,10.034441024346343,1.317132236007313,1.418562482942729
20220708,0.5953342447890152,10.128195246863449,30.899252011872843,10.241397082000448,1.342648723798016,1.3953757583557815
20220711,0.6238508579493477,10.663289701312785,32.161261003375394,10.584768327751625,1.3939114141923352,1.3818128412950983
20220712,0.6692172983119029,11.436510506929379,34.18080199227637,11.176260976079869,1.4734048053783741,1.3601308197707012
20220713,0.7255819754772914,12.34590190888081,36.2664565353923,11.759728342234013,1.541266310285974,1.3082184816791862
20220714,0.7774901132976761,13.251854251817656,38.03245742113826,12.27701802439809,1.5897437746520504,1.2557759342878658
20220715,0.8457710881863681,14.504262736977664,40.989514533758296,13.161782396777925,1.6916960103232106,1.2260252602844441
20220718,0.9034263161001755,15.535366607353366,43.3361109663642,13.878144858683731,1.7812488616205977,1.2073503148206544
20220719,0.95975953386461,16.438646034042193,45.53182491272832,14.534019975795694,1.8602708156459609,1.1856278530721374
20220720,1.010359268404379,17.274412023093596,47.52016697124311,15.160538004316244,1.9273001954240967,1.1658406631843063
20220721,1.0498087899237076,17.90653786826891,49.21290928611224,15.74211522290526,1.9774193832854936,1.1506378968208386
20220722,1.0984534168255846,18.71360713002918,51.262300633400514,16.399080554288076,2.0555779176224522,1.1428007505433042
20220725,1.1575768066497976,19.706245395583878,54.14631028376745,17.379442432800847,2.182246396538617,1.1517118772852324
20220726,1.17036908842801,20.050288873122774,54.737999994608295,17.62354444526492,2.2125775521614512,1.154992111334492
20220727,1.1653514713709412,20.109252528467916,54.859829337306515,17.777456632072234,2.200693549683723,1.153740211753474
20220728,1.1402356642553424,19.877225005576477,54.20875075428716,17.742048051327572,2.1677568038672836,1.161338284106943
20220729,1.1283618376346636,19.87056657275266,54.42680949717957,17.90348106388572,2.167985608731397,1.1735544407920664
20220801,1.1113288625558717,19.667738840855204,54.321136332096884,17.951773853846788,2.131693179014184,1.1716241212221647
20220802,1.1117990204616925,19.889083749951148,54.89794915547869,18.191601737667145,2.1100503865597835,1.1592331136558156
20220803,1.1006438743732125,19.950772627359797,55.677737078690654,18.532207465005985,2.1168463988905644,1.1745978230657959
20220804,1.0911836670298718,19.97514546299131,56.16940902776396,18.893670042833616,2.124222794156692,1.1887866977380568
20220805,1.0532682352205054,19.744583404836977,56.46086007538393,19.193882200419957,2.1431413032685835,1.2406809841506878
20220808,1.0135818597703807,19.551708397392964,56.479773840940716,19.566245775057165,2.1658284425055965,1.3005626940762638
20220809,0.9711687986445074,19.32457166271766,56.58786534438254,19.927336503014732,2.196444619623441,1.3733691612676857
20220810,0.9087019783590389,18.8962653116652,56.227049769852755,20.052606280803204,2.214330863061516,1.4728897407717831
20220811,0.8394717390570706,18.273053008089114,55.175943060643874,19.87365689332395,2.1990265899729353,1.574923280687989
20220812,0.7867137914920865,17.718828294196253,54.33825948280278,19.75845777122162,2.192769046212179,1.669420262537589
20220815,0.7323089951891506,17.00476680589081,53.05888105793772,19.39931189099555,2.131829465794195,1.7384730663731636
20220816,0.665472313054578,15.927784840420452,50.28602678873019,18.51993669406731,1.9855987978269887,1.7778919627566658
20220817,0.5935268915030257,14.524381407644698,46.19069656482543,17.123019391346073,1.79607140812829,1.8004015302421765
20220818,0.5179401797007744,13.010254180679027,42.06066510566003,15.716523901944226,1.6128695548263676,1.8460423551450056
20220819,0.4621404669059132,12.00064322915738,39.035583330482176,14.741987606407974,1.4950369374300296,1.9100559908276753
20220822,0.4116748031881178,11.01724986500601,36.29618682468721,13.774771570864399,1.3824923166226393,1.974847027318555
20220823,0.36629505610758,10.01452088395585,33.4375988670925,12.748374831268631,1.2622944353542471,2.0208395002722717
20220824,0.33001562199355966,9.194848280388584,31.011556531136236,11.928038455867215,1.1614247892593663,2.0595073151068384
20220825,0.2936809422836363,8.330483583830784,28.09066793572087,10.953660537633175,1.059475640659211,2.1054765427444093
20220826,0.27024537337342713,7.768705089884416,26.158957074939632,10.34313960523424,0.9889819422395232,2.133401513843643
20220829,0.24188367858068072,7.020822891423987,23.689129853934297,9.417230599998561,0.8837748002984788,2.1303479845570106
20220830,0.2159581876098304,6.336469251700986,21.330474240450364,8.513824196456246,0.7922192381036632,2.1379865922424237
20220831,0.19494720223040055,5.774032389529961,19.50280062517286,7.843627272986458,0.7248605330632014,2.1642123762048557
20220901,0.17359305281971793,5.198987474659909,17.60462357752905,7.134845284414249,0.6533909646473961,2.187889800386382
20220902,0.15309221403710474,4.6456537819819586,15.784903675432883,6.44215584367445,0.5860812041931079,2.2208854954767427
20220905,0.1391562146364059,4.2525188951097945,14.434364283665987,5.933745260981672,0.537087525830557,2.237397164978996
20220906,0.12684061619293238,3.888567397535897,13.21744834373948,5.42159291613586,0.4871498244285173,2.2273809247820213
20220907,0.1187306974042602,3.630349823454599,12.327195461614329,5.042500728223391,0.44741850955173534,2.1881325846315134
20220908,0.11452050410981118,3.481217837815781,11.802687421075952,4.795948987090208,0.419061946407449,2.1270439938234436
20220909,0.11016926858621834,3.320172370461157,11.371969839201485,4.590938937452688,0.398338618050927,2.102675613260553
20220913,0.10435518504242128,3.145297150221268,10.80417995199482,4.366186587483833,0.37501705015871384,2.0905368741925354
20220914,0.09984277797152287,2.9898915662825294,10.325910436410254,4.170638255315834,0.35386121374856133,2.063000014721095
20220915,0.0971855557433837,2.899153628043182,10.082156081539347,4.093502501687398,0.34726114364216104,2.0794266260090204
20220916,0.09526270217059513,2.850072746682719,9.935600827561911,4.056381714646542,0.34425345462218243,2.1025586061949393
20220919,0.09377997127516736,2.823147316532391,9.889477186707744,4.0684957466010765,0.34539112671904826,2.1422326347056324
20220920,0.09445566925840163,2.8229342582642256,9.906893455347097,4.077270617644279,0.3442874553579066,2.1199522017613925
20220921,0.09462382271621606,2.8155704530896988,9.899868166510606,4.041591282728771,0.34029933715113936,2.0916213215613846
20220922,0.09212596565980559,2.718726912634587,9.605058012036945,3.900209515686881,0.32302701369897685,2.0406725545058872
20220923,0.09286038431121295,2.7099659339169033,9.571256996965683,3.8716661991795545,0.3178321794837,1.9915869730259013
20220926,0.09811517498958365,2.83581114895293,9.954459368471689,4.012043995199875,0.32339964308867547,1.9137735060781367
20220927,0.10220840482277463,2.9347420242275666,10.207563997840834,4.115862913264862,0.327327186110429,1.8571754312060194
20220928,0.10911697577895733,3.1156610787285386,10.741840914193833,4.366786604947242,0.34451861284197716,1.829183409050244
20220929,0.1190905340860939,3.3889465802133754,11.487134435087068,4.739675277000802,0.37131130030992093,1.8042443802964516
20220930,0.13281171925691113,3.744149398011684,12.54369643099229,5.218576467217402,0.4084847247385262,1.7769957506835938
20221010,0.15091806808670272,4.222967408387003,13.926459564874584,5.837497040839057,0.456537220084438,1.7437748312209604
20221011,0.17081288484449889,4.737015533686345,15.40333901292619,6.502496758614158,0.5078899826266234,1.7100465782236842
20221012,0.1870501051874639,5.164598512199125,16.56498719589491,7.017734827475888,0.5468771067435038,1.6787602671576665
20221013,0.20375920288700952,5.597163424145391,17.65035766558567,7.547545027363393,0.5843140321815473,1.6437183290188389
20221014,0.21752109235054476,5.912864218253989,18.507269346044588,7.9397345225567015,0.6059800517907108,1.5936497563099115
20221017,0.23323271920265687,6.244368974980208,19.384043829048426,8.376555337690327,0.6338423017471092,1.5518140015321218
20221018,0.2488375227486513,6.5768843309624465,20.31130109465449,8.758470648154537,0.6553598678730124,1.5006681408604068
20221019,0.27034525536799764,7.036303162672873,21.528606524692382,9.27285916740034,0.6835890695542538,1.4356014464460702
20221020,0.29110328475739555,7.498932174164419,22.682421849592078,9.779584780755064,0.714788282028763,1.390892363782616
20221021,0.3149959480195033,7.988652798217236,23.965100587176995,10.348272313679262,0.7494295042996045,1.3441408158269659
20221024,0.339744345524102,8.59012534883375,25.414198252476464,10.976728754059415,0.7840127429869944,1.300562069583303
20221025,0.3654808769938119,9.153412650017863,27.064780942615535,11.594577859249608,0.8153437839266634,1.254014656310392
20221026,0.3841345389033697,9.562263621177529,28.217244695794356,12.087275775430596,0.8423535388187595,1.231552932530649
20221027,0.3984235274302737,9.913626411150327,29.294888387544,12.567570229089345,0.8692950876817169,1.225131350395473
20221028,0.4261611072459742,10.612896865541119,31.38452692511987,13.515728472986288,0.9301310184799968,1.2255781957346596
20221031,0.45548979834847864,11.519224291225711,34.052174178660714,14.6804482765743,1.0082132034696136,1.2441173289149734
20221101,0.47343419548175025,12.1203887241896,36.056067257868875,15.608777972216398,1.0671962321730193,1.2678883164730348
20221102,0.49005147898770224,12.711190226366,37.9786985475586,16.483817385366983,1.118021191687775,1.2837689951121298
20221103,0.5091004123912777,13.41506121631999,40.121259883010644,17.499701097103973,1.1678224551937384,1.291051590128186
20221104,0.5256855702052493,14.042378846947656,42.29139061718235,18.473666705002366,1.193800502343107,1.2777117733331484
20221107,0.534776571251624,14.492860113462447,43.843121673857745,19.307777368530992,1.213314858424327,1.2765015290624702
20221108,0.5431465447754661,14.981893308586649,45.475541744966556,20.20623753743804,1.241113470627214,1.2857688615942304
20221109,0.5498790083753422,15.410214067877314,47.09788274727123,20.954843750031845,1.2648555111952438,1.2944276542806845
20221110,0.5642886141982526,15.926671446703702,48.79080176672002,21.59783454072449,1.2861188100708343,1.2822675472322935
20221111,0.5786417294481682,16.26294625399893,50.08880459975234,22.05594904686725,1.2969283956293454,1.260429301595528
20221114,0.586663988920986,16.588155785542693,51.242209208449054,22.574098422105934,1.3127626884026657,1.2583434466279606
20221115,0.5796596155618449,16.517069915849866,51.42477001885687,22.701544615495926,1.301383370588218,1.2624596210801597
20221116,0.5768100042608223,16.532298538916745,51.6826500158645,22.85714979321663,1.3006214290205829,1.2679267304007142
20221117,0.5635232644899886,16.328198184152534,51.27757803308811,22.698485473193756,1.284786158345703,1.2816960421177832
20221118,0.5422410935970357,15.814228441588272,50.18759392726739,22.13042788392991,1.2544506060338012,1.2998383284787665
20221121,0.5175025711707014,15.231805723697521,48.89170016994517,21.452425428194147,1.2045712242178623,1.3074564243505116
20221122,0.4987010098386873,14.762803970979013,47.591143873973756,20.897180387730604,1.1632869047468979,1.3101475586970615
20221123,0.48128860241049354,14.216903432459148,46.115970352514985,20.19230091258131,1.1040202508552763,1.2891431991814024
20221124,0.4620112077997577,13.684462857305647,44.514831449179866,19.36235016559793,1.0328479795728833,1.257671676968634
20221125,0.45333730787419385,13.443837481104367,43.63256546896936,18.92449076951007,1.0004837525098818,1.2418744177523746
20221128,0.45078863065588815,13.312713226350981,43.037907016963715,18.64497873609885,0.9764962767279579,1.2190812476982196
20221129,0.4335824971677319,12.799971274352153,41.04562885363521,17.8506085283885,0.9290646161015805,1.2063974951435967
20221130,0.41453494545101627,12.287132382453622,39.011020603749905,17.0407072133014,0.8819758689673366,1.1982501980696447
20221201,0.3941807112883589,11.730106919724138,37.167970134319305,16.2712033706358,0.8394770639931974,1.199347156050034
20221202,0.3787209851983992,11.369947411756705,35.74278590850838,15.815460251645284,0.8160136564568926,1.2128636387994816
20221205,0.36228205320537676,10.951857816930927,34.3175424875675,15.268233494243168,0.7949322510703263,1.234175863672547
20221206,0.3509500588280193,10.623694825511146,33.26162994383387,14.917234483569034,0.7803956720476524,1.2502114081921634
20221207,0.34009483102078925,10.295493942603876,32.143836325022626,14.503613174837266,0.7601147846245446,1.2563912295914963
20221208,0.3334761771805191,10.060863671180451,31.43066236576698,14.201313154248538,0.746706322173362,1.2586793082295733
20221209,0.32700222112085203,9.822634195088899,30.732843968057068,13.87200815062869,0.7371900720373171,1.2670737525007243
20221212,0.31636753090651676,9.572074651328785,29.96352672777762,13.499030139550769,0.7241381667062665,1.2858477668881565
20221213,0.309692130652236,9.415837354349934,29.203026959752137,13.174421759501111,0.7073703618884565,1.2832048494067234
20221214,0.3043719593053698,9.313915445811945,28.696554577455643,12.956449514775606,0.6950069523126403,1.2828210652550753
20221215,0.30168218126636376,9.318132700017768,28.325662893819505,12.844853503165913,0.6844454601244886,1.274663480081399
20221216,0.3036841440770571,9.415080547095622,28.240396860108437,12.793747154095342,0.6792025412462234,1.256440767448163
20221219,0.3141966488487587,9.752157070572219,29.006183067409932,13.09919299144157,0.6897106662871714,1.2323858248878894
20221220,0.3297681147758219,10.192768699674499,30.06719639791822,13.52468871850307,0.7080878483373745,1.2041458908678964
20221221,0.3511107342442908,10.83368940316657,31.640295831356912,14.188477642254583,0.739480814838646,1.1795990939057532
20221222,0.3829317672768044,11.807604004985789,34.213530500063435,15.29544612473748,0.8004012553657137,1.1698710554711627
20221223,0.4210944352873739,12.9285007572584,37.31239727124173,16.615381848241277,0.8719284974504651,1.157827285374251
20221226,0.46648445696443264,14.2070886319468,40.809893153286986,17.986883326312515,0.9411490710015108,1.124941866351693
20221227,0.5146951031402748,15.602175230901995,44.54433333796973,19.487888867734206,1.0099729292205692,1.0909445462356393
20221228,0.5773707910903547,17.334683316869288,49.13580037513071,21.359218364653664,1.0916960008476648,1.0463725262181698
20221229,0.6488442805335246,19.366877901373286,54.35340125456077,23.43363702982908,1.1815234339251093,1.0029388013355112
20221230,0.7343062921520777,21.635978625475207,60.13727858339037,25.630710301581765,1.2754887481739285,0.9506001762710367
20230103,0.8065341078602513,23.561219582164064,64.87902456237568,27.27603309728801,1.3405871832711789,0.9056140292475655
20230104,0.8970667783769907,25.911276026210377,70.50956921679726,29.247484137381857,1.4131781824786331,0.8529975196594161
20230105,0.9867138491571769,28.29759876791625,76.0793919445107,31.19699789688556,1.4825682859223737,0.8096384685270059
20230106,1.098291485691466,31.232500045308917,83.2194022632851,33.66087649879587,1.577943365775467,0.7701693633177609
20230109,1.2213405043124541,34.17208008991089,90.64241829356087,36.1617512472142,1.6685875464656297,0.7281240842250757
20230110,1.359481074827775,37.90425943559992,98.88539959049862,39.0810070645088,1.7650381653479092,0.6878574044667695
20230111,1.4860875324376055,41.52518252478595,106.63722208863473,41.68124283485206,1.8400605685655331,0.6530354308363191
20230112,1.6079697790589096,45.07176334427501,114.45628181286527,44.26836869253145,1.9186017136809848,0.6273505525133921
20230113,1.7590677772250656,49.324772431347505,123.95390199261531,47.34140183760277,2.0145605438930287,0.5997764877069507
20230116,1.9005925854712624,53.3291881031411,133.36950256660617,50.47322720041811,2.120287273968808,0.5829988498483578
20230117,2.064944654361619,57.965508728317985,143.69671019254628,53.95097745620935,2.2306622326970356,0.5629334793756943
20230118,2.2323731435364476,62.444644900383196,153.48382577142522,57.20841794556267,2.3353792990908744,0.5437166418460867
20230119,2.3695563261729977,66.6257555605582,162.87258619505812,60.303670807662854,2.432724841892556,0.532968039674087
20230120,2.467820975951456,69.77466247422653,170.35816041287703,62.55861443968434,2.4898503095215103,0.5233812508330098
20230130,2.5650808479745866,72.84054371532153,177.02491079411493,64.72235522241823,2.533643844655009,0.5119598093644053
20230131,2.6865483791703397,76.39377696448538,185.00029977803976,67.20164868269161,2.586312930418395,0.49835888568958747
20230201,2.7505317576106365,78.52137037958954,190.3162283921776,68.45018372289192,2.589125515365379,0.48703182931843664
20230202,2.8073702157830867,80.40751037174167,195.10378243284157,69.56517635085802,2.5856524890946746,0.4763142438446868
20230203,2.8522611088196745,82.3994613612585,199.9299730985375,70.82009777287867,2.6068842157301475,0.47260899039694154
20230206,2.8357106932158955,82.59560024537195,200.98006100727545,71.0610594693064,2.590704401499065,0.4724180506548389
20230207,2.8282587274898585,83.17334759256003,202.2370610276284,71.36821515456147,2.574791057490245,0.4707577009755597
20230208,2.857612337741318,84.84338342938698,204.8075166561728,71.88456333136355,2.5550512617336474,0.4622627612611489
20230209,2.803669121129182,84.17105107671397,202.9319869916649,70.6742597135606,2.46766115146637,0.4551781889955732
20230210,2.762455180349243,83.7652237942078,201.34689166041954,69.82004183676212,2.395913722708227,0.4486349699456444
20230213,2.666426275858329,81.89489503038223,195.51576825096518,67.50534143091808,2.258893172440324,0.4385733846173217
20230214,2.5838177317098947,80.48057627635221,191.67311676478533,66.03274289379151,2.1485209127352105,0.4307315978616386
20230215,2.456003346347811,77.56153295696434,184.62640130567593,63.646198135797924,2.0087463312769964,0.42401695409317414
20230216,2.425360757268963,77.14796029056112,182.96528556563533,63.00707892751337,1.9204913905061145,0.41067792062887887
20230217,2.4098940029718716,76.60767545808643,182.1089003664695,62.42749306455393,1.8325845721046659,0.3944988565069044
20230220,2.4083484413780125,76.30927172338374,181.310567575199,61.69624478794179,1.759261751233689,0.37896772577355575
20230221,2.429393403008549,76.16294568849212,181.14915258837513,60.88597596868607,1.6829569530606057,0.3592191378327789
20230222,2.459350820196758,76.3942086013091,180.09226594591362,60.04891377057104,1.6005061237923242,0.33719078637711614
20230223,2.50883184193851,77.00611626459026,179.8718624852121,59.31034305341766,1.5240493093117824,0.3142989228136538
20230224,2.5665996675939033,77.61130933731866,180.2472643620625,58.70135875465468,1.4591341818773749,0.2936747418834528
20230227,2.6247393956107103,78.41150004492474,180.75168286021753,58.12472597924777,1.3959058973337508,0.27429656263301
20230228,2.6383432095995887,77.80026255247562,179.7956699119125,56.661679340984485,1.3197426745226828,0.2579087747459475
20230301,2.6047381749076424,76.23321718424074,175.63211872541967,54.48368740109011,1.2392133799997576,0.24545648434342968
20230302,2.582024004454901,75.25282480977127,173.65306114214485,53.45608035027171,1.1879094677141235,0.2374349521210651
20230303,2.5919303185367024,75.51434038779209,173.77024895218452,52.77625041811314,1.145552281468289,0.22805780030515707
20230306,2.588763116265293,75.29998819266194,172.8059018165168,51.652177703722366,1.0837871662054515,0.21604020826299722
20230307,2.628419446734873,76.46913816808583,175.46160446930816,51.45982225908751,1.049710017606269,0.2059378878059957
20230308,2.6652072972300545,77.34772907365345,177.776034753144,51.42334405003937,1.024673796796107,0.1981437990133978
20230309,2.6461314047701388,77.03457609548272,177.31745240744118,50.79630927703936,0.9880887957541404,0.19248745336915102
20230310,2.6538392741458505,78.00882255877693,179.06414478971172,51.185437443809924,0.9707772404954995,0.18855433321949439
20230313,2.6952574402792586,79.25709298444215,181.68866060277725,51.89773115279133,0.9556177692437864,0.18266715898435662
20230314,2.742163442619802,80.98951465991016,186.2796927054497,52.928153235821995,0.9533858640584423,0.1790615421953052
20230315,2.784704993591412,82.18582859064968,189.72717089896406,53.654372345104576,0.948553128175918,0.17537593849982408
20230316,2.856359129363168,84.17088864002295,195.84228395460974,55.42575852392431,0.9673373415040878,0.174336256694568
20230317,2.880722616776056,85.142620679626,199.6169487770931,56.597112949705895,0.9778382051398905,0.17474174026397
20230320,2.9086086637610675,86.03397039572947,203.0602897893153,57.66620874782809,0.9922812931643282,0.17563121081897143
20230321,2.87021233600953,85.43574128095969,202.88985929115753,57.84991399876233,0.9859136707118514,0.17682265280717868
20230322,2.7234161825558574,82.22225951301377,195.51051374302085,56.143394143911,0.9538000239740405,0.18010664347968922
20230323,2.562871610308561,78.40686248657121,187.80608981340288,54.37065579077083,0.9202393643737014,0.18438659649738876
20230324,2.3317668574367287,73.50106478571827,177.73001220076156,51.655120346613565,0.8691002454457081,0.19076685276719485
20230327,2.1321378204933525,69.39616020696684,169.95211195491268,49.70609793607023,0.8268333768762494,0.19782138688510276
20230328,1.9610542316441515,65.8579391491023,164.44900322442288,48.073254099084735,0.793565780411098,0.2057353209789898
20230329,1.8434043819350863,64.28763411195422,162.351751825085,47.691277464511835,0.7762064457575957,0.21357755227834568
20230330,1.748570889403434,63.40693317062984,162.9009435808594,47.93072165824817,0.7646895261481854,0.22139605283896552
20230331,1.633856827609477,61.80301847190364,160.84988004767766,47.48539420484782,0.7326068272552313,0.2266319081808304
20230403,1.5195221088150572,59.56482497065545,158.51752827171387,47.05329909036966,0.7015380293927492,0.23288011893423466
20230404,1.3986617554725285,57.28618451874173,155.30863552020202,46.08216132313217,0.6661644650200326,0.23966054524963015
20230406,1.291852398369124,55.29184913313683,152.8005299763912,45.37709373392355,0.6407334687257311,0.24881321569979764
20230407,1.1951558550505343,53.37296469772483,149.18472289809475,44.590797406335405,0.6115518394167039,0.2561051788320874
20230410,1.1110152142807783,51.787914544451404,146.23264699402372,43.768178350553676,0.5824108350509415,0.2619316950139532
20230411,1.0408245732785397,50.4195524529702,144.9060473433521,42.84483386813448,0.5597641861944296,0.2682947257891166
20230412,0.9650438788524354,48.37164891809301,140.61418932727,41.24183256793055,0.5270941113122384,0.272170063163141
20230413,0.9019466956316141,46.98676910281338,138.7247238150918,40.07734040758121,0.505091118935324,0.27860382461677297
20230414,0.8369564013210404,45.689943936178224,137.1801872245019,39.00752660320181,0.4862538970354618,0.2882883392773632
20230417,0.7786690687099095,44.19111901627997,134.95964602373263,38.038315047014684,0.46760373153831114,0.2973080825865736
20230418,0.7316806801575824,43.29814906260328,133.84102945528383,37.44613735531536,0.45017774087962004,0.30416933280450215
20230419,0.689521970226932,42.32136903885544,132.13713786638152,36.49172668101303,0.4274691998263538,0.30635190007076224
20230420,0.654001365750943,41.44095942557911,130.94464828541243,35.65085147593746,0.40620333491804844,0.3068930795148295
20230421,0.6332535674464578,41.65676734620408,132.25036564001533,35.76969279233997,0.39789847792179317,0.3103546255601448
20230424,0.6187101681995323,42.080374188897686,134.44337638620325,36.24802330560477,0.3945934146932052,0.3149043799049744
20230425,0.6136818341307122,43.18234224396222,138.51016245062823,37.374675871409,0.3977985708239359,0.3200215143356593
20230426,0.6032876651844739,43.73339323828117,141.42735393001007,38.40940314675571,0.40418495678153804,0.33057957185815195
20230427,0.58578196915221,43.938495184572346,144.30192347247603,39.27873546890777,0.4131639891018006,0.34751593004320463
20230428,0.5632478369721609,43.50861860491118,143.84751229645573,39.4054337436312,0.4151906885880808,0.36258900892473706
20230504,0.5471644932816908,42.880354459199076,143.5248378912992,39.525075120567486,0.41594904444300845,0.3736048880354867
20230505,0.5331069204450581,42.678044047761155,144.89261612971617,40.10152011715347,0.42471565538208084,0.39107758222795014
20230508,0.5090333780518789,41.45696644386521,142.24803112098184,39.580709409563845,0.42108327155294273,0.4053928029976236
20230509,0.49405072046179593,40.81321595017597,141.58520131946565,40.03705797504414,0.4289283629880324,0.42487771735660895
20230510,0.47577533918684506,40.04611805135302,139.56560772556583,40.104943558108424,0.4294332617449237,0.44109445759797705
20230511,0.452390493706018,39.034838055758904,137.0014567591346,40.29274572636355,0.43429202694714203,0.4677654064518037
20230512,0.4364694616653876,38.38838927648178,137.49841400582883,41.32853561950096,0.44777327855714116,0.4987478586700694
20230515,0.4174855502878395,37.5632198459806,136.78308790032477,42.249742549618034,0.46386689194267683,0.5383662349966034
20230516,0.40078667182568417,37.01440922850104,136.99694436688853,43.577451920854124,0.49156417384244644,0.592045787376767
20230517,0.3858557667633118,36.2570534858768,135.54101453585727,44.43404108463739,0.5178873674432913,0.6458058288859703
20230518,0.3727167248471448,35.66375451703257,134.51839499237212,45.05151937567084,0.5435774384275942,0.6998321428713823
20230519,0.35792063788929673,34.95013441746834,133.1046552409368,45.82783877543597,0.576559465950859,0.7700769545481089
20230522,0.3389705371592472,34.00808966083062,130.36963622675813,46.39059866708215,0.6101071416611314,0.8556563427052225
20230523,0.31974693186584147,32.86559953715921,127.22841231593696,46.605557230884564,0.6396341084971228,0.9455927486188384
20230524,0.2996133637864805,31.40501123734342,122.90312371475277,45.84451177232852,0.6489691794378339,1.018934424875116
20230525,0.2873541980910816,30.664548898079662,120.88510036541211,46.10160401226531,0.6685973205441404,1.0914435548629295
20230526,0.27604767106668143,29.870833143166195,118.65771405786893,45.9211988733977,0.6734848534678461,1.1423671833128128
20230529,0.26915065255266135,29.61122697142957,118.3240197586766,46.29115360893244,0.6850892397221146,1.1905924901344558
20230530,0.2663851400351342,29.713515745777848,118.88272210865848,47.030145794080575,0.6931472009070853,1.2168294290865167
20230531,0.26803479623540344,30.16125497760337,120.90884208030897,47.8988881598792,0.6977734506239953,1.217415355258643
20230601,0.27159114945306506,30.75264873749419,123.7267207960138,48.87963274368639,0.7026157390381784,1.2097107916557945
20230602,0.2699063174516082,30.971208180106558,125.22597428610902,49.11164370154706,0.7006536882237451,1.2138371940565271
20230605,0.2691570003119019,31.04560140070006,126.44343139269179,49.24244422321405,0.6885144924433886,1.1961766918784202
20230606,0.27237654733154243,31.637582763144817,129.88850400857766,50.02542481887855,0.6849474991868616,1.175671467380569
20230607,0.27678717992981106,32.441463336957106,132.66211010465335,50.56981915815408,0.6723387842965532,1.1349915443151724
20230608,0.2839551048288676,33.52831974409543,137.82432451594565,51.57864127820105,0.6744556376316246,1.1091723142638856
20230609,0.2901065138585153,34.42252658326729,141.15449266325584,51.70770981617547,0.6550371801302988,1.0532094468296112
20230612,0.29470364205579835,35.441400342611004,144.50112525499244,51.93332748824676,0.6408994991979776,1.013788484363483
20230613,0.298511630758306,36.20099752133633,147.2158810553032,52.12610679177947,0.6246328019270704,0.9749578920679076
20230614,0.30258847360949026,36.92813743356853,149.25425479543026,52.043461182083405,0.6064834628574356,0.9333142755252256
20230615,0.3044294352522273,37.69568224100646,151.04636300780382,52.021375565393484,0.5835740224057432,0.8923807303871492
20230616,0.30387406138404816,38.32358473990599,152.31156352063002,51.81500471079686,0.5545121255138203,0.8495682864493305
20230619,0.3037683947045745,38.78190109614472,152.73538292043446,50.94604077067621,0.5135459176718129,0.7870993622077571
20230620,0.30597296190702555,39.59635081900283,153.55904227031513,50.17392831225702,0.4708189072919408,0.7159004196462054
20230621,0.3106466543576347,40.619278721912444,156.17953052352007,50.31009584104952,0.445451100852577,0.6663923030524993
20230626,0.3255851410001329,42.84683024526618,164.37482337635754,52.32921292083308,0.4375631052126311,0.622546196879034
20230627,0.337406640021885,44.551608841308976,169.1978046611165,52.907435023967935,0.41561386073050943,0.5687140430645676
20230628,0.3475302578447726,46.18820931596108,174.1492677618556,53.085040280588586,0.39343813153772444,0.521305601149544
20230629,0.3604280484127071,48.02085694194785,180.33195441740622,52.91205722069872,0.36803281279769423,0.46829648392048256
20230630,0.37108718660037543,50.025577980853384,186.0230707108949,52.67222629188902,0.34408667168524065,0.4239774724364539
20230703,0.37779546142303566,51.31942062100306,191.00947353906875,52.12821572270671,0.3215901634239555,0.3885932840754157
20230704,0.3814515177842564,52.406130342713745,194.00375465772044,51.40378809978731,0.29843255742481084,0.35685025394337977
20230705,0.38710448948623477,53.64278837427903,198.04760505321138,50.956867811561644,0.2800949320073182,0.3296346776480849
20230706,0.3914098301716045,55.00201297828103,201.90328759898887,50.73857209410467,0.26603590064316823,0.3094228910801814
20230707,0.39409610359444325,55.83444234289877,204.93652981071037,50.67035092888554,0.2555017899254197,0.29504721285940866
20230710,0.39257679712994786,56.72494655662212,206.9476823630144,50.488417227699664,0.24636938420862656,0.2856387906862882
20230711,0.3847708575943649,56.62264932248565,206.10574607471,49.84725470015729,0.23363772103545524,0.2765573970915283
20230712,0.38317318253396254,57.513904699038775,208.23089180841626,49.69819336542683,0.22528410296836135,0.2678175469605017
